memoryName,gen,latency,readUncached,write,price,perf_score,value_score,gen_numeric
Kingston KHX2666C16S4/16G 16GB,DDR4,33,16300.0,12800.0,168.495,855.8823529411765,5.049602365504448,4
G Skill Intl F4-3000C16-8GVSB 8GB,DDR4,27,16200.0,12800.0,168.495,1035.7142857142858,6.110589018639404,4
G Skill Intl F4-3000C14-16GVR 16GB,DDR4,35,16200.0,12800.0,168.495,805.5555555555555,4.752680347830647,4
G Skill Intl F4-2800C18-8GRS 8GB,DDR4,27,16000.0,12800.0,168.495,1028.5714285714287,6.0684470254074085,4
SK Hynix HMA82GU6JJR8N-VK 16GB,DDR4,35,16000.0,12800.0,168.495,800.0,4.719903241983539,4
Panram International Corporation W4N2666PS-16G 16GB,DDR4,24,15700.0,12800.0,168.495,1140.0,6.725862119826544,4
Crucial Technology CT16G4DFRA266.M16FR 16GB,DDR4,33,15700.0,12800.0,168.495,838.2352941176471,4.945486852813635,4
Crucial Technology CT32G4SFD8266.C16FB 32GB,DDR4,36,15700.0,12800.0,153.39,770.2702702702703,4.989120216790403,4
Corsair CMK16GX4M2B4266C19 8GB,DDR4,36,15700.0,12800.0,168.495,770.2702702702703,4.544501432315232,4
Chun Well Technology Holding Limited D4U0836181B 8GB,DDR4,32,15600.0,12800.0,168.495,860.6060606060606,5.077471669406535,4
Corsair CMK64GX4M4B3333C16 16GB,DDR4,33,15600.0,12800.0,673.64,835.2941176470588,1.2381331045402864,4
Corsair CMW32GX4M4Z4000C18 8GB,DDR4,35,15600.0,12800.0,168.495,788.8888888888889,4.654349030289324,4
Samsung M471A4G43AB1-CWE 32GB,DDR4,45,15600.0,12800.0,168.495,617.3913043478261,3.642534023704688,4
Kingston ACR26D4U9S8ME-8X 8GB,DDR4,30,15500.0,12800.0,168.495,912.9032258064516,5.386018618876378,4
Patriot Memory (PDP Systems) 3000 C18 Series 16GB,DDR4,36,15500.0,12800.0,168.495,764.8648648648649,4.512610194193722,4
SK Hynix HMA82GS6DJR8N-XN 16GB,DDR4,37,15200.0,12800.0,168.495,736.8421052631579,4.347279301826944,4
A-DATA Technology AO1P32NCSV1-BEWS 16GB,DDR4,60,15100.0,12800.0,168.495,457.37704918032784,2.6984692715438676,4
Corsair CMD128GX4M8A2666C15 16GB,DDR4,39,13400.0,12800.0,879.99,655.0,0.743481764832745,4
Corsair CMR64GX4M8C3200C16 8GB,DDR4,36,10400.0,12800.0,168.495,627.027027027027,3.699383622095206,4
Essencore Limited IM48GU88A30-FGGHMB 8GB,DDR4,19,19000.0,12700.0,168.495,1585.0,9.351308298179887,4
Kingston XJV223-MIE-NX 16GB,DDR4,38,18700.0,12700.0,168.495,805.1282051282051,4.750159031996254,4
G Skill Intl F4-2133C15-16GFXR 16GB,DDR4,32,18300.0,12700.0,168.495,939.3939393939394,5.5423106250564285,4
Corsair CM4X4GF3000C15K4 4GB,DDR4,22,18000.0,12700.0,168.495,1334.7826086956522,7.875055952657319,4
Corsair CM4B8G1J2400A16K2-O 8GB,DDR4,27,17800.0,12700.0,168.495,1089.2857142857142,6.426653967879372,4
Shanghai Kuxin Microelectronics Ltd NMUD480E82-2666 8GB,DDR4,22,17700.0,12700.0,168.495,1321.7391304347825,7.798101008494543,4
Kingston KHX3000C16D4/32GX 32GB,DDR4,34,17700.0,12700.0,168.495,868.5714285714286,5.1244663770107,4
Patriot Memory (PDP Systems) 2400 C14 Series 8GB,DDR4,22,17600.0,12700.0,168.495,1317.391304347826,7.772449360440284,4
Crucial Technology BLS8G4D240FSA.16FBD 8GB,DDR4,31,17600.0,12700.0,168.495,946.875,5.586447977816454,4
Team Group Inc. TEAMGROUP-UD4-2800 8GB,DDR4,22,17500.0,12700.0,168.495,1313.0434782608695,7.746797712386026,4
"PNY Technologies, Inc. 8GBF2X04JEEE35-12-K 8GB",DDR4,32,17500.0,12700.0,168.495,915.1515151515151,5.39928325408723,4
G Skill Intl F4-2400C15-8GTZRX 8GB,DDR4,22,17400.0,12700.0,168.495,1308.695652173913,7.7211460643317675,4
Crucial Technology BLS4G4D240FSC.8FBD 4GB,DDR4,31,17400.0,12700.0,168.495,940.625,5.549573733738458,4
SK Hynix HMA82GU6CJR8N-XN 16GB,DDR4,31,17300.0,12700.0,168.495,937.5,5.53113661169946,4
Corsair CMU16GX4M2A2666C16 8GB,DDR4,30,17000.0,12700.0,213.99,958.0645161290323,4.456321299265232,4
Crucial Technology BLS8G4D240FSB.M16FBD 8GB,DDR4,28,16800.0,12700.0,168.495,1017.2413793103449,6.00160110510838,4
Crucial Technology BLS4G4D240FSC.M8FADG 4GB,DDR4,30,16700.0,12700.0,168.495,948.3870967741935,5.59536916589984,4
Kingston KHX2666C15/16GX 16GB,DDR4,32,16700.0,12700.0,168.495,890.9090909090909,5.256255883118032,4
Crucial Technology CT8G4DFS8266.C8FE 8GB,DDR4,30,16600.0,12700.0,168.495,945.1612903225806,5.5763372979886165,4
G Skill Intl F4-3000C15-8GRK 8GB,DDR4,32,16600.0,12700.0,164.99,887.8787878787879,5.348989625150839,4
Wilk Elektronik S.A. GX2400S464L17S/8G-S1 8GB,DDR4,23,16500.0,12700.0,168.495,1216.6666666666667,7.178186180516633,4
Crucial Technology BLS8G4D240FSBK.8FBD 8GB,DDR4,30,16500.0,12700.0,168.495,941.9354838709677,5.557305430077393,4
Kingston 9905678-014.A00G 4GB,DDR4,31,16500.0,12700.0,168.495,912.5,5.383639635387475,4
Kingston KHX2666C16/16G 16GB,DDR4,31,16500.0,12700.0,168.495,912.5,5.383639635387475,4
SK Hynix HMA81GU6CJR8N-XN 8GB,DDR4,31,16500.0,12700.0,168.495,912.5,5.383639635387475,4
Avant Technology W641GU48J7240ND 8GB,DDR4,32,16500.0,12700.0,168.495,884.8484848484849,5.220499040375733,4
Kingston KHX3000C15D4/4GX 4GB,DDR4,33,16500.0,12700.0,168.495,858.8235294117648,5.066954950952917,4
Patriot Memory (PDP Systems) 2666 C16 Series 8GB,DDR4,33,16400.0,12700.0,168.495,855.8823529411765,5.049602365504448,4
G Skill Intl F4-3200C16-8GTZKY 8GB,DDR4,32,16300.0,12700.0,168.495,878.7878787878788,5.184742197633433,4
Hoodisk Electronics Co Ltd GKE800SO51216-2400 8GB,DDR4,26,16200.0,12700.0,168.495,1070.3703703703704,6.315055726542791,4
Hynix Semiconductor (Hyundai Electronics) HMA81GU6CJR8N-UH 8GB,DDR4,28,16200.0,12700.0,168.495,996.551724137931,5.879534641953633,4
Patriot Memory (PDP Systems) PSD416G26662 16GB,DDR4,32,16200.0,12700.0,59.99,875.7575757575758,14.35903551004387,4
Micron Technology 16ATF2G64AZ-2G6J1 16GB,DDR4,33,16100.0,12700.0,168.495,847.0588235294117,4.997544609159041,4
Kingston 99U5700-014.A00G 8GB,DDR4,37,16100.0,12700.0,168.495,757.8947368421053,4.471487281879143,4
"PNY Technologies, Inc. 8GBF1X08LFHH35-12-K 8GB",DDR4,32,16000.0,12700.0,168.495,869.6969696969697,5.131106933519984,4
Crucial Technology CT16G4SFD8266.C16FD1 16GB,DDR4,36,15900.0,12700.0,66.34,772.972972972973,11.478660127308776,4
Samsung M471A2G43AB2-CWE 16GB,DDR4,46,15900.0,12700.0,168.495,608.5106382978723,3.5901391681045007,4
Kingston KHX2666C13D4/4GX 4GB,DDR4,35,15800.0,12700.0,168.495,791.6666666666666,4.670737583212877,4
Kingston KHX2400C15S4/8G 8GB,DDR4,32,15700.0,12700.0,168.495,860.6060606060606,5.077471669406535,4
Crucial Technology CT16G4SFS8266.C8FE 16GB,DDR4,37,15700.0,12700.0,55.99,747.3684210526316,13.114027391693833,4
Crucial Technology BLS16G4S26BFSD.16FD 16GB,DDR4,35,15600.0,12700.0,168.495,786.1111111111111,4.63796047736577,4
Corsair CMT64GX4M4K3600C16 16GB,DDR4,40,15600.0,12700.0,168.495,690.2439024390244,4.072355541101651,4
Crucial Technology BLS8G4S240FSD.16FAR 8GB,DDR4,25,15500.0,12700.0,94.37,1084.6153846153845,11.37271033464805,4
Samsung M378A4G43MB1-CTD 32GB,DDR4,38,15400.0,12700.0,168.495,720.5128205128206,4.250938496786457,4
Hynix Semiconductor (Hyundai Electronics) HMA81GS6AFR8N-VK 8GB,DDR4,25,15300.0,12700.0,168.495,1076.923076923077,6.353715902670149,4
Kingmax Semiconductor GSAH22F-18---------- 16GB,DDR4,29,15300.0,12700.0,168.495,933.3333333333334,5.506553782314129,4
Kingston 99U5663-006.A00G 16GB,DDR4,34,15100.0,12700.0,168.495,794.2857142857143,4.686189647397943,4
Kingston XF875V-MIH 8GB,DDR4,34,14800.0,12700.0,168.495,785.7142857142857,4.635619255519547,4
Kingston 9905743-023.A00G 8GB,DDR4,38,14700.0,12700.0,168.495,702.5641025641025,4.145043231741954,4
Neo Forza GKE160SO204808-3200 16GB,DDR4,63,14700.0,12700.0,168.495,428.125,2.5258857193427535,4
Kingston 9905744-011.A00G 32GB,DDR4,41,14400.0,12700.0,168.495,645.2380952380952,3.8068267219569614,4
Corsair CMK256GX4M8A2400C16 32GB,DDR4,50,13200.0,12700.0,168.495,507.84313725490193,2.996213087435629,4
Kingston KC5N22-MIE 16GB,DDR4,51,13100.0,12700.0,168.495,496.15384615384613,2.9272476837301755,4
Essencore Limited KD48GU880-32N220T 8GB,DDR4,47,12300.0,12700.0,168.495,520.8333333333334,3.072853673166367,4
Corsair CM4B8G1L2666A18S4 8GB,DDR4,32,11400.0,12700.0,168.495,730.3030303030303,4.308699550447094,4
Crucial Technology BLE16G4D30AEEA.K16FB 16GB,DDR4,20,18900.0,12600.0,168.495,1500.0,8.849818578719136,4
Corsair CMK16GX4M2B2800C14 8GB,DDR4,28,18400.0,12600.0,126.99,1068.9655172413793,8.351945599198213,4
Crucial Technology CT8G4DFS824A.M8FGM 8GB,DDR4,22,18200.0,12600.0,168.495,1339.1304347826087,7.900707600711577,4
Crucial Technology BLS16G4D26BFSB.16FBD 16GB,DDR4,22,17900.0,12600.0,169.89,1326.0869565217392,7.759886222258408,4
Corsair CM4X8GF2400C14K4 8GB,DDR4,22,17500.0,12600.0,168.495,1308.695652173913,7.7211460643317675,4
G Skill Intl F4-3466C16-8GTZKW 8GB,DDR4,28,17500.0,12600.0,168.495,1037.9310344827586,6.1236675682631265,4
Golden Empire CL15-17-17 D4-3000 8GB,DDR4,32,17300.0,12600.0,168.495,906.060606060606,5.345647989973781,4
Corsair CMT16GX4M2C3000C15 8GB,DDR4,28,17200.0,12600.0,193.98,1027.5862068965516,5.270213390586479,4
G Skill Intl F4-2933C14-16GTZRX 16GB,DDR4,34,17200.0,12600.0,168.495,851.4285714285714,5.02332559325391,4
Crucial Technology CT8G4SFS6266.M4FB 8GB,DDR4,36,17100.0,12600.0,168.495,802.7027027027027,4.735848861044294,4
Corsair CM4X8GF2400Z16K4 8GB,DDR4,29,17000.0,12600.0,168.495,986.6666666666666,5.821213998446365,4
Crucial Technology BLS8G4D26BFSCK.8FD 8GB,DDR4,29,17000.0,12600.0,168.495,986.6666666666666,5.821213998446365,4
Crucial Technology BLS8G4D30BESBK.8FB 8GB,DDR4,29,16800.0,12600.0,32.66,980.0,29.114676173499706,4
Corsair CMK8GX4M2C3000C16 4GB,DDR4,29,16800.0,12600.0,96.93,980.0,10.007147962830592,4
G Skill Intl F4-2400C16-4GRS 4GB,DDR4,23,16600.0,12600.0,168.495,1216.6666666666667,7.178186180516633,4
Micron Technology 16ATF2G64HZ-2G3B2 16GB,DDR4,24,16600.0,12600.0,168.495,1168.0,6.891058733295967,4
Crucial Technology BLT4G4D26AFTA.8FADG 4GB,DDR4,23,16500.0,12600.0,33.99,1212.5,34.65275793083738,4
Golden Empire CL14-16-16 D4-2400 16GB,DDR4,28,16500.0,12600.0,168.495,1003.448275862069,5.920223463005215,4
G Skill Intl F4-2666C19-8GRS 8GB,DDR4,35,16300.0,12600.0,168.495,802.7777777777778,4.7362917949070935,4
G Skill Intl F4-3200C15-4GRKD 4GB,DDR4,25,16200.0,12600.0,168.495,1107.6923076923076,6.535250642746439,4
Hynix Semiconductor (Hyundai Electronics) HMA82GS6JJR8N-VK 16GB,DDR4,26,16200.0,12600.0,168.495,1066.6666666666667,6.293204322644719,4
Crucial Technology CB8GS2400.C8ET 8GB,DDR4,33,16200.0,12600.0,168.495,847.0588235294117,4.997544609159041,4
Corsair CMK32GX4M4B3600C16 8GB,DDR4,24,16100.0,12600.0,168.495,1148.0,6.773061152246378,4
Crucial Technology CT16G4DFS8266.C8FB 16GB,DDR4,28,16100.0,12600.0,77.43,989.6551724137931,12.618324268950568,4
Corsair CM4X8GF2400C16S4 8GB,DDR4,30,16100.0,12600.0,168.495,925.8064516129032,5.462146090521273,4
Golden Empire CL16-16-16 D4-3000 4GB,DDR4,29,16000.0,12600.0,168.495,953.3333333333334,5.624551363363718,4
Hewlett-Packard 7EH99AA# 16GB,DDR4,31,16000.0,12600.0,168.495,893.75,5.2730169031534855,4
Hong Kong Hyunion Electronics DDR4 3200 2OZ 16GB,DDR4,37,16000.0,12600.0,168.495,752.6315789473684,4.440435286866093,4
Avant Technology J641GU42J9266ND 8GB,DDR4,33,15900.0,12600.0,168.495,838.2352941176471,4.945486852813635,4
Kingston HP32D4U8S8ME-8X 8GB,DDR4,30,15800.0,12600.0,168.495,916.1290322580645,5.4050504867876015,4
Kingston MSI26D4S9S8ME-8 8GB,DDR4,36,15800.0,12600.0,168.495,767.5675675675676,4.528555813254477,4
Corsair CMU32GX4M4C3466C16 8GB,DDR4,37,15500.0,12600.0,349.99,739.4736842105264,2.1068226565159303,4
Crucial Technology BLS8G4D240FSBK.8FD 8GB,DDR4,28,15300.0,12600.0,168.495,962.0689655172414,5.676090536695722,4
Kingston ACR26D4S9S8HJ-8 8GB,DDR4,35,15300.0,12600.0,168.495,775.0,4.572406265671553,4
Corsair CMD32GX4M4B3000C15 8GB,DDR4,35,15200.0,12600.0,249.99,772.2222222222222,3.0767051365481577,4
OM Nanotech Pvt.Ltd V2D4SF32GB2G82G83200 32GB,DDR4,39,15100.0,12600.0,168.495,692.5,4.0856662438420015,4
Micron Technology 16ATF2G64AZ-2G6E1 16GB,DDR4,38,15000.0,12600.0,168.495,707.6923076923077,4.17529902175467,4
G Skill Intl F4-3200C15-16GVK 16GB,DDR4,34,14900.0,12600.0,168.495,785.7142857142857,4.635619255519547,4
Kingston 9905663-030.A00G 16GB,DDR4,37,14900.0,12600.0,168.495,723.6842105263158,4.269649314294321,4
Micron Technology M471A1K43CB1-CTD 8GB,DDR4,38,14800.0,12600.0,168.495,702.5641025641025,4.145043231741954,4
Corsair CM4X32GC3200C16K2E 32GB,DDR4,42,14300.0,12600.0,168.495,625.5813953488372,3.6908545700394537,4
Corsair CMK128GX4M8X3600C18 16GB,DDR4,59,12500.0,12600.0,168.495,418.3333333333333,2.4681160702872256,4
G Skill Intl F4-3600C16-8GTRGC 8GB,DDR4,30,18700.0,12500.0,168.495,1006.4516129032259,5.937942788301872,4
Gold Key Technology Co Ltd NMUD480E85-3200E 8GB,DDR4,39,18700.0,12500.0,168.495,780.0,4.601905660933951,4
G Skill Intl F4-2400C17-8GDBVR 8GB,DDR4,22,18300.0,12500.0,168.495,1339.1304347826087,7.900707600711577,4
Wilk Elektronik S.A. GY2400D464L15/8G 8GB,DDR4,27,17500.0,12500.0,168.495,1071.4285714285713,6.321298984799382,4
Corsair CMK8GX4M1Z3600C18 8GB,DDR4,32,17500.0,12500.0,168.495,909.0909090909091,5.363526411344931,4
Kingston KF3000C16D4/32GX 32GB,DDR4,35,17500.0,12500.0,168.495,833.3333333333334,4.916565877066187,4
Chun Well Technology Holding Limited D4U0830160B 8GB,DDR4,32,17300.0,12500.0,168.495,903.030303030303,5.327769568602632,4
Apacer Technology 78.C1GMW.AZC0B 8GB,DDR4,24,17200.0,12500.0,168.495,1188.0,7.009056314345556,4
Gloway International (HK) STK4U2400D17081C 8GB,DDR4,23,17100.0,12500.0,168.495,1233.3333333333333,7.276517498057956,4
Corsair CMD16GX4M2B3200C14 8GB,DDR4,23,17000.0,12500.0,219.99,1229.1666666666667,5.562091799025597,4
Gloway International (HK) STK2400C15-16GB 16GB,DDR4,23,17000.0,12500.0,168.495,1229.1666666666667,7.251934668672626,4
Crucial Technology BLS16G4D240FSB.16FBR 16GB,DDR4,31,17000.0,12500.0,168.495,921.875,5.438951001504469,4
Crucial Technology BLS16G4D240FSB.16FD 16GB,DDR4,31,17000.0,12500.0,168.495,921.875,5.438951001504469,4
Kingston KCDT82-MIE 4GB,DDR4,38,17000.0,12500.0,168.495,756.4102564102565,4.462729026875462,4
Kingston X5H5PW-MIB 8GB,DDR4,23,16900.0,12500.0,168.495,1225.0,7.227351839287294,4
Panram International Corporation W4U2400PS-8G 8GB,DDR4,23,16900.0,12500.0,168.495,1225.0,7.227351839287294,4
G Skill Intl F4-3200C15-8GVR 8GB,DDR4,29,16900.0,12500.0,168.495,980.0,5.781881471429836,4
Kingston KHX2400C15D4/4G 4GB,DDR4,31,16900.0,12500.0,168.495,918.75,5.420513879465471,4
Avexir Technologies Corporation DDR4-2666 CL15 4GB 4GB,DDR4,23,16800.0,12500.0,168.495,1220.8333333333333,7.202769009901963,4
Crucial Technology BL8G24C16U4B.8FB 8GB,DDR4,31,16800.0,12500.0,168.495,915.625,5.402076757426473,4
Kingston KHX2400C15D4/8G 8GB,DDR4,32,16700.0,12500.0,168.495,884.8484848484849,5.220499040375733,4
Kingston ACR26D4U9D8ME-16 16GB,DDR4,29,16600.0,12500.0,168.495,970.0,5.722882680905041,4
Micron Technology 4ATF51264HZ-2G6E3 4GB,DDR4,31,16600.0,12500.0,168.495,909.375,5.365202513348477,4
Corsair CMK16GX4M2C3000C15 8GB,DDR4,28,16500.0,12500.0,168.495,1000.0,5.899879052479424,4
Kingston XRGM6C-MIB 16GB,DDR4,32,16500.0,12500.0,168.495,878.7878787878788,5.184742197633433,4
Avant Technology J642GU42J7240N4 16GB,DDR4,25,16400.0,12500.0,168.495,1111.5384615384614,6.557942485255975,4
Avant Technology W641GU48J5213ND 8GB,DDR4,24,16300.0,12500.0,168.495,1152.0,6.796660668456297,4
Crucial Technology BLS16G4D26BFSE.16FBD 16GB,DDR4,29,16300.0,12500.0,248.72,960.0,3.8443056222969725,4
Kingston CBD26D4U9S8ME-8 8GB,DDR4,32,16200.0,12500.0,168.495,869.6969696969697,5.131106933519984,4
Kingston KHX2800C14D4/8GX 8GB,DDR4,32,16200.0,12500.0,168.495,869.6969696969697,5.131106933519984,4
Micron Technology 8ATF1G64AZ-2G6E1 8GB,DDR4,33,16200.0,12500.0,168.495,844.1176470588235,4.980192023710573,4
Corsair CMR32GX4M4A2666C16 8GB,DDR4,33,16100.0,12500.0,538.38,841.1764705882352,1.559524770270005,4
Hynix Semiconductor (Hyundai Electronics) GKE160SO102408-2400 16GB,DDR4,24,16000.0,12500.0,168.495,1140.0,6.725862119826544,4
Samsung M471A1K43EB1-CWE 8GB,DDR4,46,16000.0,12500.0,168.495,606.3829787234042,3.5775862339502886,4
Smart Modular SMS4WEC3C0K0446SCG 4GB,DDR4,37,15800.0,12500.0,168.495,744.7368421052631,4.393857294346518,4
Micron Technology 8ATF1G64HZ-3G2R1 8GB,DDR4,51,15800.0,12500.0,168.495,544.2307692307693,3.210895715099379,4
Corsair CMR32GX4M2A2666C16 16GB,DDR4,35,15700.0,12500.0,168.495,783.3333333333334,4.6215719244422155,4
Crucial Technology CT16G4DFD8266.C16FJ 16GB,DDR4,35,15600.0,12500.0,168.495,780.5555555555555,4.605183371518661,4
Micron Technology 16ATF2G64HZ-3G2J1 16GB,DDR4,34,15500.0,12500.0,168.495,800.0,4.719903241983539,4
Crucial Technology BLT8G4D26AFTA.16FAD 8GB,DDR4,37,15500.0,12500.0,39.99,736.8421052631579,17.976143090098997,4
Crucial Technology BLS4G4S240FSD.M8FADM 4GB,DDR4,25,15400.0,12500.0,19.99,1073.076923076923,51.12324550152088,4
Crucial Technology CT16G4DFD824A.M16FJ 16GB,DDR4,35,15400.0,12500.0,168.495,775.0,4.572406265671553,4
Chun Well Technology Holding Limited CL19-19-19 D4-2666 16GB,DDR4,37,15400.0,12500.0,168.495,734.2105263157895,4.3317533043204195,4
Gold Key Technology Co Ltd NMUD480E85-2666E 8GB,DDR4,30,15300.0,12500.0,168.495,896.7741935483871,5.290859279320258,4
G Skill Intl F4-3200C16-4GRKD 4GB,DDR4,35,15300.0,12500.0,168.495,772.2222222222222,4.556017712747999,4
G Skill Intl F4-3600C18-32GTRG 32GB,DDR4,42,12900.0,12500.0,168.495,590.6976744186046,3.485044835650636,4
Micron Technology 8ATF2G64AZ-3G2B1 16GB,DDR4,37,19500.0,12400.0,168.495,839.4736842105264,4.952793204581411,4
Kingston XW21KG-HYD-NX 8GB,DDR4,37,18200.0,12400.0,168.495,805.2631578947369,4.750955236996589,4
G Skill Intl F4-2933C16-8GFX 8GB,DDR4,36,17400.0,12400.0,168.495,805.4054054054054,4.751794480105049,4
Hoodisk Electronics Co Ltd NMUD480E81-3200 8GB,DDR4,22,17200.0,12400.0,168.495,1286.9565217391305,7.592887824060477,4
Corsair CMD16GX4M2B3733C17 8GB,DDR4,24,17200.0,12400.0,259.99,1184.0,4.536572282462929,4
Essencore Limited 8GBF1X08QFHH38-135-K 8GB,DDR4,24,17000.0,12400.0,168.495,1176.0,6.938257765715803,4
Crucial Technology BLE4G4D26AFEA.8FAD 4GB,DDR4,35,17000.0,12400.0,94.13,816.6666666666666,8.584743684081433,4
Kingston 9905630-066.A00G 16GB,DDR4,31,16900.0,12400.0,168.495,915.625,5.402076757426473,4
Kingston 9905712-016.A00G 16GB,DDR4,24,16800.0,12400.0,168.495,1168.0,6.891058733295967,4
Crucial Technology BL8G30C15U4WL.M8FE1 8GB,DDR4,29,16800.0,12400.0,168.495,973.3333333333334,5.742548944413306,4
Kingston MSI26D4S9S8HJ-8 8GB,DDR4,35,16800.0,12400.0,168.495,811.1111111111111,4.785457453677755,4
Transcend Information JM2400HLB-8G 8GB,DDR4,28,16700.0,12400.0,168.495,1003.448275862069,5.920223463005215,4
Corsair CMK8GX4M1D3000C16 8GB,DDR4,30,16700.0,12400.0,69.0,938.7096774193549,13.410138248847927,4
Crucial Technology BLS4G4D240FSA.8FBD 4GB,DDR4,23,16600.0,12400.0,168.495,1208.3333333333333,7.129020521745971,4
Crucial Technology BLS4G4D240FSA.M8FADG 4GB,DDR4,23,16600.0,12400.0,168.495,1208.3333333333333,7.129020521745971,4
Avexir Technologies Corporation DDR4-2800 CL15 8GB 8GB,DDR4,24,16600.0,12400.0,168.495,1160.0,6.8438597008761315,4
Corsair CMD64GX4M4B3000C15 16GB,DDR4,24,16500.0,12400.0,459.99,1156.0,2.5076465866938547,4
Crucial Technology BLE4G4D26AFEA.8FADG 4GB,DDR4,31,16400.0,12400.0,168.495,900.0,5.309891147231482,4
Crucial Technology BLS8G4D240FSB.16FBD2 8GB,DDR4,33,16400.0,12400.0,168.495,847.0588235294117,4.997544609159041,4
Wilk Elektronik S.A. GY2400D464L15S/4G 4GB,DDR4,23,16300.0,12400.0,168.495,1195.8333333333333,7.0552720335899775,4
Crucial Technology BLS4G4D240FSA.8FARG 4GB,DDR4,30,16300.0,12400.0,168.495,925.8064516129032,5.462146090521273,4
Crucial Technology BLS8G4S26BFSDK.8FBD 8GB,DDR4,28,16200.0,12400.0,168.495,986.2068965517242,5.81850141037626,4
Super Talent F24EB8GS 8GB,DDR4,31,16200.0,12400.0,127.34,893.75,6.963923952002493,4
Crucial Technology CT16G4DFD8266.C16FD1 16GB,DDR4,34,16200.0,12400.0,106.17,817.1428571428571,7.6247350671163305,4
Transcend Information JM2666HLG-16GK 8GB,DDR4,30,16100.0,12400.0,168.495,919.3548387096774,5.424082354698825,4
Kingston KY7N41-MIE 8GB,DDR4,34,16100.0,12400.0,168.495,814.2857142857143,4.804187228447531,4
Kingston 9905712-008.A00G 16GB,DDR4,26,16000.0,12400.0,168.495,1051.851851851852,6.205798707052431,4
Kingston 9905625-011.A00G 8GB,DDR4,24,15900.0,12400.0,168.495,1132.0,6.678663087406708,4
Team Group Inc. TEAMGROUP-Ind-2666 8GB,DDR4,24,15900.0,12400.0,168.495,1132.0,6.678663087406708,4
Kingston ACR26D4U9S8HJ-8 8GB,DDR4,30,15900.0,12400.0,168.495,912.9032258064516,5.386018618876378,4
Kingston XJ69DF-MIE2 8GB,DDR4,30,15900.0,12400.0,168.495,912.9032258064516,5.386018618876378,4
G Skill Intl F4-2400C16-8GFT 8GB,DDR4,30,15800.0,12400.0,168.495,909.6774193548387,5.366986750965153,4
Micron Technology 16ATF2G64HZ-2G6E3 16GB,DDR4,34,15800.0,12400.0,168.495,805.7142857142857,4.753616836569136,4
Corsair CMD32GX4M4A2666C15 8GB,DDR4,35,15800.0,12400.0,219.99,783.3333333333334,3.5446551125993633,4
Crucial Technology CT16G4SFD824A.M16FJ 16GB,DDR4,35,15800.0,12400.0,168.495,783.3333333333334,4.6215719244422155,4
SK Hynix HMA81GS6DJR8N-XN 8GB,DDR4,35,15800.0,12400.0,168.495,783.3333333333334,4.6215719244422155,4
Crucial Technology BLS4G4D26BFSE.8FB 4GB,DDR4,22,15700.0,12400.0,168.495,1221.7391304347825,7.2081131032466,4
Corsair CMK16GX4M4B3200C16 4GB,DDR4,25,15700.0,12400.0,119.99,1080.7692307692307,8.932715354733704,4
Micron Technology 8ATF1G64HZ-2G6D1 8GB,DDR4,34,15700.0,12400.0,168.495,802.8571428571429,4.736760039276338,4
Micron Technology 4ATF51264HZ-3G2J1 4GB,DDR4,42,15700.0,12400.0,168.495,653.4883720930233,3.8555023575505074,4
Crucial Technology CT8G4DFRA266.C8FN 8GB,DDR4,29,15500.0,12400.0,28.99,930.0,31.01033677892631,4
Crucial Technology CT8G4SFRA32A.M8FRS 8GB,DDR4,54,15500.0,12400.0,168.495,507.27272727272725,2.992847737530471,4
Gold Key Technology Co Ltd GKE400SO51216-2400 4GB,DDR4,37,15400.0,12400.0,168.495,731.578947368421,4.316227306813895,4
SK Hynix HMA81GS6AFR8N-VK 8GB,DDR4,36,15300.0,12400.0,168.495,748.6486486486486,4.41693647982919,4
Corsair CMSX32GX4M2A2400C16 16GB,DDR4,36,15100.0,12400.0,137.99,743.2432432432432,5.3474584016349604,4
Crucial Technology CT16G4SFD8266.M16FE 16GB,DDR4,36,15100.0,12400.0,168.495,743.2432432432432,4.3850452417076795,4
Micron Technology 8ATF1G64AZ-3G2E1 8GB,DDR4,38,14700.0,12400.0,168.495,694.8717948717949,4.099659546722882,4
Kingston HX432C15PB3/16 16GB,DDR4,46,14600.0,12400.0,168.495,574.468085106383,3.389292221637116,4
Corsair CMV32GX4M1A2666C18 32GB,DDR4,40,13600.0,12400.0,168.495,634.1463414634146,3.741386716206464,4
Corsair CMW64GX4M8Z2933C16 8GB,DDR4,35,10000.0,12400.0,439.99,622.2222222222222,1.410966738978712,4
