cpuName,price,cpuMark,cpuValue,threadMark,threadValue,TDP,powerPerf,cores,testDate,socket,category,performance_per_core,performance_per_watt,thread_efficiency,brand,cpu_name_clean
AMD Opteron 2218,96.41,1036,10.75,491,5.09,95.0,10.91,2,2009,F (1207),Server,518.0,10.905263157894737,0.9478764478764479,AMD,AMD Opteron 2218
Intel Celeron N2940 @ 1.83GHz,169.99,1035,,612,,7.5,138,4,2014,FCBGA1170,Laptop,258.75,138.0,2.365217391304348,Intel,Intel Celeron N2940
Qualcomm MSM 8939 HUAWEI KIW-L21,395.0,1035,,348,,95.0,,8,2021,unknown,Mobile/Embedded,129.375,10.894736842105264,2.689855072463768,Other,Qualcomm MSM 8939 HUAWEI KIW-L21
Intel Core2 Duo E8300 @ 2.83GHz,19.99,1034,51.71,1169,58.47,65.0,15.9,2,2008,LGA775,Desktop,517.0,15.907692307692308,2.261121856866538,Intel,Intel Core 2 Duo E8300
Intel Pentium G630T @ 2.30GHz,84.07,1029,12.24,1040,12.37,35.0,29.4,2,2011,LGA1155,Desktop,514.5,29.4,2.021379980563654,Intel,Intel Pentium G630T
Intel Celeron U1900 @ 1.99GHz,169.99,1028,,527,,65.0,,4,2015,unknown,Unknown,257.0,15.815384615384616,2.0505836575875485,Intel,Intel Celeron U1900
AMD A6 PRO-7050B APU,77.475,1027,,905,,17.0,60.44,2,2014,FP3,Laptop,513.5,60.411764705882355,1.762414800389484,AMD,AMD A6 PRO-7050B APU
Intel Celeron 1000M @ 1.80GHz,77.475,1026,,969,,35.0,29.32,2,2013,FCPGA988,Laptop,513.0,29.314285714285713,1.8888888888888888,Intel,Intel Celeron 1000M
AMD A6-4400M APU,27.0,1026,38.0,1043,38.63,35.0,29.31,1,2012,FS1r2,Laptop,1026.0,29.314285714285713,1.0165692007797271,AMD,AMD A6-4400M APU
Intel Xeon 3070 @ 2.66GHz,28.65,1025,35.78,1024,35.74,65.0,15.77,2,2010,LGA775,Server,512.5,15.76923076923077,1.9980487804878049,Intel,Intel Xeon 3070
AMD Athlon II X2 220,59.95,1024,17.07,1105,18.43,65.0,15.75,2,2010,AM3,Desktop,512.0,15.753846153846155,2.158203125,AMD,AMD Athlon II X2 220
AMD Phenom II N660 Dual-Core,89.0,1024,11.51,1070,12.02,35.0,29.26,2,2011,S1,Laptop,512.0,29.257142857142856,2.08984375,AMD,AMD Phenom II N660 Dual-Core
AMD Athlon II X2 245,12.55,1022,81.47,1113,88.69,65.0,15.73,2,2009,AM2+/AM3,Desktop,511.0,15.723076923076922,2.1780821917808217,AMD,AMD Athlon II X2 245
ARM Cortex-A57 8 Core 1500 MHz,395.0,1022,,346,,95.0,,8,2021,unknown,Unknown,127.75,10.757894736842106,2.7084148727984343,Other,ARM Cortex-A57 8 Core 1500 MHz
Intel Pentium 2127U @ 1.90GHz,134.0,1018,7.59,941,7.02,17.0,59.87,2,2013,FCBGA1023,Laptop,509.0,59.88235294117647,1.8487229862475443,Intel,Intel Pentium 2127U
Intel Pentium 3556U @ 1.70GHz,77.475,1017,,937,,15.0,67.82,2,2013,BGA1168,Laptop,508.5,67.8,1.8426745329400196,Intel,Intel Pentium 3556U
Intel Pentium E5700 @ 3.00GHz,49.99,1017,20.35,1169,23.39,65.0,15.65,2,2010,LGA775,Desktop,508.5,15.646153846153846,2.2989183874139627,Intel,Intel Pentium E5700
"Qualcomm Technologies, Inc MSM8937",395.0,1017,,374,,95.0,,8,2021,unknown,Mobile/Embedded,127.125,10.705263157894738,2.9419862340216323,Other,"Qualcomm Technologies, Inc MSM8937"
Intel Core2 Duo T9500 @ 2.60GHz,108.02,1016,9.4,1090,10.09,35.0,29.02,2,2009,BGA479,Laptop,508.0,29.02857142857143,2.145669291338583,Intel,Intel Core 2 Duo T9500
Intel Pentium J2850 @ 2.41GHz,169.99,1016,,646,,10.0,101.56,4,2014,FCBGA1170,Desktop,254.0,101.6,2.543307086614173,Intel,Intel Pentium J2850
AMD Turion II Ultra Dual-Core Mobile M640,77.475,1016,,1063,,35.0,29.02,2,2009,S1,Laptop,508.0,29.02857142857143,2.09251968503937,AMD,AMD Turion II Ultra Dual-Core Mobile M640
Intel Core i5-560UM @ 1.33GHz,77.475,1015,,898,,18.0,56.37,2,2011,BGA1288,Laptop,507.5,56.388888888888886,1.7694581280788177,Intel,Intel Core i5-560UM
AMD Athlon X2 240e,77.475,1015,,1092,,45.0,22.56,2,2011,unknown,Unknown,507.5,22.555555555555557,2.1517241379310343,AMD,AMD Athlon X2 240e
Qualcomm MSM8939,395.0,1013,,461,,95.0,,8,2021,unknown,Mobile/Embedded,126.625,10.663157894736843,3.640671273445212,Other,Qualcomm MSM8939
Intel Core2 Duo E6700 @ 2.66GHz,29.99,1012,33.76,1055,35.17,65.0,15.57,2,2010,LGA775,Desktop,506.0,15.569230769230769,2.0849802371541504,Intel,Intel Core 2 Duo E6700
Intel Core2 Duo P9600 @ 2.53GHz,99.0,1012,10.22,1075,10.86,25.0,40.46,2,2009,PGA478,Laptop,506.0,40.48,2.124505928853755,Intel,Intel Core 2 Duo P9600
AMD Turion II Ultra Dual-Core Mobile M660,77.475,1011,,1103,,35.0,28.9,2,2010,S1,Laptop,505.5,28.885714285714286,2.181998021760633,AMD,AMD Turion II Ultra Dual-Core Mobile M660
AMD A6-7000,77.475,1010,,857,,17.0,59.4,2,2015,FP3,Laptop,505.0,59.411764705882355,1.697029702970297,AMD,AMD A6-7000
Intel Core2 Duo E6750 @ 2.66GHz,10.3,1010,98.06,1050,101.99,65.0,15.54,2,2008,LGA775,Desktop,505.0,15.538461538461538,2.0792079207920793,Intel,Intel Core 2 Duo E6750
Intel Pentium E5500 @ 2.80GHz,15.99,1010,63.14,1140,71.31,65.0,15.53,2,2010,LGA775,Desktop,505.0,15.538461538461538,2.257425742574257,Intel,Intel Pentium E5500
AMD Phenom X2 Dual-Core GE-7060,77.475,1010,,1332,,35.0,,2,2013,unknown,Unknown,505.0,28.857142857142858,2.6376237623762377,AMD,AMD Phenom X2 Dual-Core GE-7060
MT8168B,169.99,1008,,552,,65.0,,4,2021,unknown,Mobile/Embedded,252.0,15.507692307692308,2.1904761904761907,Other,MT8168B
Pentium Dual-Core T4500 @ 2.30GHz,77.475,1008,,947,,35.0,,2,2021,unknown,Unknown,504.0,28.8,1.878968253968254,Other,Pentium Dual-Core T4500
MediaTek MT6762V/CA,395.0,1006,,398,,95.0,,8,2021,unknown,Mobile/Embedded,125.75,10.589473684210526,3.165009940357853,Other,MediaTek MT6762V/CA
Intel Core i3-3229Y @ 1.40GHz,77.475,1004,,678,,13.0,77.22,2,2013,BGA1023,Desktop,502.0,77.23076923076923,1.350597609561753,Intel,Intel Core i3-3229Y
Intel Pentium 3558U @ 1.70GHz,77.475,1004,,929,,15.0,66.91,2,2014,FCBGA1168,Laptop,502.0,66.93333333333334,1.850597609561753,Intel,Intel Pentium 3558U
AMD A4 Micro-6400T APU,169.99,1004,,530,,4.5,223.12,4,2014,FT3b,Laptop,251.0,223.11111111111111,2.1115537848605577,AMD,AMD A4 Micro-6400T APU
Intel Celeron N2930 @ 1.83GHz,169.99,1003,,582,,7.5,133.73,4,2014,FCBGA1170,Laptop,250.75,133.73333333333332,2.321036889332004,Intel,Intel Celeron N2930
Intel Core i5-540UM @ 1.20GHz,77.475,1002,,818,,18.0,55.64,2,2011,BGA1288,Laptop,501.0,55.666666666666664,1.6327345309381238,Intel,Intel Core i5-540UM
Intel Pentium E6300 @ 2.80GHz,41.85,1000,23.89,1129,26.97,65.0,15.38,2,2009,LGA775,Desktop,500.0,15.384615384615385,2.258,Intel,Intel Pentium E6300
Intel Pentium 2117U @ 1.80GHz,134.0,998,7.45,925,6.9,17.0,58.7,2,2013,FCBGA1023,Laptop,499.0,58.705882352941174,1.8537074148296593,Intel,Intel Pentium 2117U
Intel Core i3-330M @ 2.13GHz,149.95,997,6.65,809,5.39,35.0,28.48,2,2010,BGA1288,Laptop,498.5,28.485714285714284,1.6228686058174524,Intel,Intel Core i3-330M
AMD Athlon X2 215,77.475,996,,1107,,65.0,15.33,2,2010,unknown,Unknown,498.0,15.323076923076924,2.2228915662650603,AMD,AMD Athlon X2 215
Intel Core2 Duo E8235 @ 2.80GHz,77.475,995,,1113,,35.0,,2,2009,Socket P,Laptop,497.5,28.428571428571427,2.2371859296482413,Intel,Intel Core 2 Duo E8235
AMD Athlon X2 250,77.475,993,,1132,,65.0,15.28,2,2009,unknown,Unknown,496.5,15.276923076923078,2.2799597180261832,AMD,AMD Athlon X2 250
Intel Celeron 2981U @ 1.60GHz,77.475,991,,871,,15.0,66.1,2,2016,BGA1168,Laptop,495.5,66.06666666666666,1.7578203834510595,Intel,Intel Celeron 2981U
AMD E2-9010,77.475,991,,871,,15.0,66.1,2,2017,FP4,Laptop,495.5,66.06666666666666,1.7578203834510595,AMD,AMD E2-9010
AMD Phenom II N620 Dual-Core,3.99,990,248.09,1069,267.82,35.0,28.28,2,2010,S1,Laptop,495.0,28.285714285714285,2.1595959595959595,AMD,AMD Phenom II N620 Dual-Core
AMD Athlon II X2 4300e,77.475,990,,1074,,13.0,76.18,2,2012,unknown,Unknown,495.0,76.15384615384616,2.16969696969697,AMD,AMD Athlon II X2 4300e
Nvidia Tegra T132,77.475,990,,1056,,35.0,,2,2021,unknown,Mobile/Embedded,495.0,28.285714285714285,2.1333333333333333,Other,Nvidia Tegra T132
Intel Pentium Extreme Edition 965 @ 3.73GHz,77.475,987,,818,,130.0,7.59,2,2009,PLGA775,Desktop,493.5,7.592307692307692,1.657548125633232,Intel,Intel Pentium Extreme Edition 965
Intel Atom x5-E8000 @ 1.04GHz,169.99,985,,509,,5.0,196.92,4,2016,FCBGA1170,Laptop,246.25,197.0,2.067005076142132,Intel,Intel Atom x5-E8000
Intel Pentium B950 @ 2.10GHz,77.475,984,,934,,35.0,28.11,2,2011,PGA988,Laptop,492.0,28.114285714285714,1.8983739837398375,Intel,Intel Pentium B950
ARM ARMv7 rev 3 (v7l) 4 Core 2065 MHz,169.99,984,,593,,65.0,,4,2021,unknown,Unknown,246.0,15.138461538461538,2.410569105691057,Other,ARM ARMv7 rev 3 (v7l) 4 Core 2065 MHz
MT6755V/WM,395.0,981,,383,,95.0,,8,2021,unknown,Mobile/Embedded,122.625,10.326315789473684,3.123343527013252,Other,MT6755V/WM
AMD Athlon II X2 240e,37.89,980,25.86,1092,28.81,45.0,21.77,2,2009,AM3,Desktop,490.0,21.77777777777778,2.2285714285714286,AMD,AMD Athlon II X2 240e
Intel Core2 Duo E7400 @ 2.80GHz,14.99,980,65.35,1104,73.63,65.0,15.07,2,2008,LGA775,Desktop,490.0,15.076923076923077,2.253061224489796,Intel,Intel Core 2 Duo E7400
AMD Opteron 1218 HE,77.475,979,,940,,65.0,15.06,2,2010,AM2,Server,489.5,15.061538461538461,1.920326864147089,AMD,AMD Opteron 1218 HE
tn8,169.99,979,,613,,65.0,,4,2021,unknown,Mobile/Embedded,244.75,15.061538461538461,2.504596527068437,Other,tn8
MT8768WD,395.0,979,,404,,95.0,,8,2021,unknown,Mobile/Embedded,122.375,10.305263157894737,3.3013278855975483,Other,MT8768WD
MediaTek MT6750,395.0,977,,354,,95.0,,8,2021,unknown,Mobile/Embedded,122.125,10.284210526315789,2.8986693961105425,Other,MediaTek MT6750
AMD Phenom X3 8550,29.95,976,32.59,810,27.06,95.0,10.27,3,2009,AM2/AM2+,Desktop,325.3333333333333,10.273684210526316,2.489754098360656,AMD,AMD Phenom X3 8550
Intel Core i3-2340UE @ 1.30GHz,77.475,976,,620,,17.0,57.43,2,2014,BGA-1023,Laptop,488.0,57.411764705882355,1.2704918032786885,Intel,Intel Core i3-2340UE
Intel Core2 Duo T7800 @ 2.60GHz,607.99,976,1.6,1034,1.7,35.0,27.88,2,2009,BGA479,Laptop,488.0,27.885714285714286,2.1188524590163933,Intel,Intel Core 2 Duo T7800
Qualcomm MSM8937,395.0,973,,345,,95.0,,8,2021,unknown,Mobile/Embedded,121.625,10.242105263157894,2.8365878725590954,Other,Qualcomm MSM8937
Intel Core2 Duo E8135 @ 2.40GHz,77.475,973,,1028,,35.0,,2,2009,unknown,Unknown,486.5,27.8,2.1130524152106887,Intel,Intel Core 2 Duo E8135
AMD Athlon 64 FX-74,499.5,972,1.95,617,1.24,125.0,7.78,2,2009,F (1207),Desktop,486.0,7.776,1.2695473251028806,AMD,AMD Athlon 64 FX-74
AMD A4-3300 APU,56.61,971,17.15,1026,18.13,65.0,14.93,2,2011,FM1,Desktop,485.5,14.938461538461539,2.113285272914521,AMD,AMD A4-3300 APU
AMD A4-4300M APU,29.86,971,32.51,976,32.68,35.0,27.73,1,2012,FS1,Laptop,971.0,27.742857142857144,1.0051493305870236,AMD,AMD A4-4300M APU
Intel Celeron 1037U @ 1.80GHz,77.475,969,,914,,17.0,57,2,2013,FCBGA1023,Laptop,484.5,57.0,1.8864809081527347,Intel,Intel Celeron 1037U
MT6795M,395.0,968,,377,,95.0,,8,2021,unknown,Mobile/Embedded,121.0,10.189473684210526,3.115702479338843,Other,MT6795M
AMD Athlon 64 X2 Dual Core 6400+,249.95,967,3.87,1142,4.57,125.0,7.74,2,2008,AM2,Desktop,483.5,7.736,2.361944157187177,AMD,AMD Athlon 64 X2 Dual Core 6400+
AMD Phenom II N640 Dual-Core,54.95,965,17.57,1039,18.9,35.0,27.58,2,2010,S1,Laptop,482.5,27.571428571428573,2.1533678756476684,AMD,AMD Phenom II N640 Dual-Core
Intel Core i7-620UM @ 1.07GHz,77.475,964,,777,,18.0,53.57,2,2010,BGA1288,Laptop,482.0,53.55555555555556,1.612033195020747,Intel,Intel Core i7-620UM
Intel Core2 Duo E7300 @ 2.66GHz,33.07,964,29.15,1097,33.17,65.0,14.83,2,2008,LGA775,Desktop,482.0,14.830769230769231,2.275933609958506,Intel,Intel Core 2 Duo E7300
Intel Xeon 5160 @ 3.00GHz,43.5,963,22.14,1134,26.08,80.0,12.04,2,2009,LGA771,Server,481.5,12.0375,2.3551401869158877,Intel,Intel Xeon 5160
Intel Atom C2538 @ 2.40GHz,104.0,960,9.23,491,4.72,15.0,64.01,4,2018,FCBGA1283,Laptop,240.0,64.0,2.0458333333333334,Intel,Intel Atom C2538
AMD Athlon II X2 215,28.97,959,33.09,1041,35.92,65.0,14.75,2,2009,AM3,Desktop,479.5,14.753846153846155,2.171011470281543,AMD,AMD Athlon II X2 215
Intel Core2 Duo P9500 @ 2.53GHz,998.99,959,0.96,1056,1.06,25.0,38.36,2,2008,BGA479,Laptop,479.5,38.36,2.202294056308655,Intel,Intel Core 2 Duo P9500
AMD E2-9000,77.475,958,,801,,10.0,95.84,2,2017,unknown,Laptop,479.0,95.8,1.6722338204592901,AMD,AMD E2-9000
Unisoc ums312,169.99,958,,1054,,65.0,,4,2021,unknown,Mobile/Embedded,239.5,14.738461538461538,4.400835073068894,Other,Unisoc ums312
AMD Opteron 285,24.95,956,38.3,509,20.39,95.0,10.06,2,2009,940,Server,478.0,10.063157894736841,1.0648535564853556,AMD,AMD Opteron 285
Intel Core2 Duo P8700 @ 2.53GHz,84.95,956,11.26,1045,12.3,25.0,38.25,2,2009,BGA479,Laptop,478.0,38.24,2.1861924686192467,Intel,Intel Core 2 Duo P8700
AMD A6-9220e,77.475,956,,832,,35.0,,2,2018,unknown,Laptop,478.0,27.314285714285713,1.7405857740585775,AMD,AMD A6-9220e
MT6750V/CS,395.0,955,,384,,95.0,,8,2022,unknown,Mobile/Embedded,119.375,10.052631578947368,3.216753926701571,Other,MT6750V/CS
AMD R-260H APU,77.475,954,,902,,17.0,56.13,2,2017,BGA827 (FP2),Laptop,477.0,56.11764705882353,1.8909853249475892,AMD,AMD R-260H APU
AMD E2-3200 APU,7.99,953,119.23,964,120.61,65.0,14.66,2,2011,FM1,Desktop,476.5,14.661538461538461,2.02308499475341,AMD,AMD E2-3200 APU
AMD Opteron 290,135.0,952,7.05,570,4.22,95.0,10.02,2,2009,940,Server,476.0,10.021052631578947,1.1974789915966386,AMD,AMD Opteron 290
AMD Athlon 7750 Dual-Core,79.99,951,11.88,1034,12.93,95.0,10.01,2,2009,AM2+,Desktop,475.5,10.010526315789473,2.1745531019978968,AMD,AMD Athlon 7750 Dual-Core
Samsung J7 Max LTE SWA board based on MT6757V/WL,395.0,950,,286,,95.0,,8,2021,unknown,Mobile/Embedded,118.75,10.0,2.408421052631579,Other,Samsung J7 Max LTE SWA board based on MT6757V/WL
Intel Core2 Duo SP9400 @ 2.40GHz,284.0,948,3.34,930,3.28,25.0,37.93,2,2009,BGA956,Laptop,474.0,37.92,1.9620253164556962,Intel,Intel Core 2 Duo SP9400
Intel Core2 Duo E7200 @ 2.53GHz,47.0,947,20.14,1068,22.73,65.0,14.56,2,2008,LGA775,Desktop,473.5,14.569230769230769,2.255543822597677,Intel,Intel Core 2 Duo E7200
ARM Cortex-A57 4 Core 1479 MHz,169.99,947,,400,,65.0,,4,2021,unknown,Unknown,236.75,14.569230769230769,1.689545934530095,Other,ARM Cortex-A57 4 Core 1479 MHz
VIA Eden X4 C4250 @ 1.2+GHz,169.99,944,,476,,65.0,,4,2015,unknown,Unknown,236.0,14.523076923076923,2.016949152542373,Other,VIA Eden X4 C4250 @ 1.2+GHz
AMD Athlon 64 FX-62 Dual Core,375.0,943,2.51,1000,2.67,125.0,7.54,2,2009,AM2,Desktop,471.5,7.544,2.1208907741251326,AMD,AMD Athlon 64 FX-62 Dual Core
Intel Celeron J1850 @ 1.99GHz,169.99,942,,455,,10.0,94.18,4,2013,FCBGA1170,Desktop,235.5,94.2,1.9320594479830149,Intel,Intel Celeron J1850
Intel Core2 Duo T9400 @ 2.53GHz,44.95,941,20.93,1016,22.61,35.0,26.88,2,2009,BGA479,Laptop,470.5,26.885714285714286,2.159404888416578,Intel,Intel Core 2 Duo T9400
Intel Core2 Duo P8800 @ 2.66GHz,56.99,940,16.49,1087,19.07,25.0,37.59,2,2009,BGA479,Laptop,470.0,37.6,2.3127659574468087,Intel,Intel Core 2 Duo P8800
Intel Core2 Duo T9300 @ 2.50GHz,94.95,940,9.9,1020,10.74,35.0,26.86,2,2008,BGA479,Laptop,470.0,26.857142857142858,2.1702127659574466,Intel,Intel Core 2 Duo T9300
Octa Core,552.5,940,1.7,400,0.72,95.0,,8,2021,unknown,Mobile/Embedded,117.5,9.894736842105264,3.404255319148936,Other,Octa Core
Intel Xeon 3060 @ 2.40GHz,22.99,939,40.84,942,40.96,65.0,14.44,2,2009,LGA775,Server,469.5,14.446153846153846,2.0063897763578273,Intel,Intel Xeon 3060
AMD Athlon X2 255,77.475,938,,1095,,65.0,14.43,2,2012,AM2+/AM3,Unknown,469.0,14.430769230769231,2.3347547974413647,AMD,AMD Athlon X2 255
Intel Core2 Duo T9550 @ 2.66GHz,298.95,937,3.13,1035,3.46,35.0,26.77,2,2009,BGA479,Laptop,468.5,26.771428571428572,2.209178228388474,Intel,Intel Core 2 Duo T9550
Intel Pentium E5400 @ 2.70GHz,92.76,936,10.09,1074,11.58,65.0,14.4,2,2009,LGA775,Desktop,468.0,14.4,2.2948717948717947,Intel,Intel Pentium E5400
AMD Athlon II X2 240,24.95,935,37.46,1027,41.18,65.0,14.38,2,2009,AM3,Desktop,467.5,14.384615384615385,2.1967914438502674,AMD,AMD Athlon II X2 240
Intel Celeron E3500 @ 2.70GHz,21.0,935,44.54,1154,54.93,65.0,14.39,2,2011,LGA775,Desktop,467.5,14.384615384615385,2.4684491978609624,Intel,Intel Celeron E3500
AMD Phenom II P650 Dual-Core,35.0,933,26.66,985,28.14,35.0,26.66,2,2011,S1,Laptop,466.5,26.65714285714286,2.1114683815648445,AMD,AMD Phenom II P650 Dual-Core
AMD Sempron X2 198 Dual-Core,77.475,930,,1070,,65.0,14.31,2,2015,FM1,Desktop,465.0,14.307692307692308,2.3010752688172045,AMD,AMD Sempron X2 198 Dual-Core
Intel Celeron B840 @ 1.90GHz,77.475,930,,901,,35.0,26.56,2,2011,PGA988B,Laptop,465.0,26.571428571428573,1.9376344086021506,Intel,Intel Celeron B840
Intel Xeon L3406 @ 2.27GHz,265.19,928,3.5,647,2.44,30.0,30.94,2,2010,LGA1156,Server,464.0,30.933333333333334,1.394396551724138,Intel,Intel Xeon L3406
AMD Athlon 64 X2 Dual Core 5600+,107.21,923,8.61,1027,9.58,89.0,10.37,2,2008,AM2,Desktop,461.5,10.370786516853933,2.2253521126760565,AMD,AMD Athlon 64 X2 Dual Core 5600+
AMD Turion II Ultra Dual-Core Mobile M600,16.76,923,55.1,982,58.6,35.0,26.38,2,2009,S1,Laptop,461.5,26.37142857142857,2.1278439869989167,AMD,AMD Turion II Ultra Dual-Core Mobile M600
AMD E2-9030,77.475,922,,906,,35.0,,2,2019,BGA (FT4),Desktop,461.0,26.34285714285714,1.96529284164859,AMD,AMD E2-9030
AMD Athlon X2 240,77.475,921,,1017,,65.0,14.17,2,2009,unknown,Unknown,460.5,14.169230769230769,2.208469055374593,AMD,AMD Athlon X2 240
AMD Athlon 64 X2 Dual Core 6000+,38.5,919,23.87,1022,26.55,89.0,10.33,2,2008,AM2,Desktop,459.5,10.325842696629213,2.2241566920565834,AMD,AMD Athlon 64 X2 Dual Core 6000+
Intel Celeron 3205U @ 1.50GHz,287.04,918,3.2,879,3.06,15.0,61.19,2,2015,FCBGA1168,Laptop,459.0,61.2,1.9150326797385622,Intel,Intel Celeron 3205U
Intel Celeron N2920 @ 1.86GHz,169.99,918,,549,,7.5,122.4,4,2014,FCBGA1170,Laptop,229.5,122.4,2.392156862745098,Intel,Intel Celeron N2920
MediaTek MT6753,395.0,916,,333,,95.0,,8,2021,unknown,Mobile/Embedded,114.5,9.642105263157895,2.908296943231441,Other,MediaTek MT6753
Intel Xeon 5148 @ 2.33GHz,20.0,912,45.62,868,43.39,40.0,22.81,2,2010,LGA771,Server,456.0,22.8,1.9035087719298245,Intel,Intel Xeon 5148
AMD Turion II Dual-Core Mobile M540,77.475,912,,967,,35.0,26.05,2,2011,S1,Laptop,456.0,26.057142857142857,2.120614035087719,AMD,AMD Turion II Dual-Core Mobile M540
AMD Athlon 64 X2 Dual Core 5400+,52.99,910,17.16,1010,19.07,65.0,13.99,2,2008,AM2,Desktop,455.0,14.0,2.21978021978022,AMD,AMD Athlon 64 X2 Dual Core 5400+
AMD Opteron 1218,77.475,910,,962,,103.0,8.84,2,2010,AM2,Server,455.0,8.83495145631068,2.1142857142857143,AMD,AMD Opteron 1218
Intel Pentium B960 @ 2.20GHz,38.68,910,23.53,941,24.32,35.0,26,2,2012,PGA988,Laptop,455.0,26.0,2.0681318681318683,Intel,Intel Pentium B960
"Qualcomm Technologies, Inc SDM429",169.99,910,,561,,65.0,,4,2021,unknown,Mobile/Embedded,227.5,14.0,2.465934065934066,Other,"Qualcomm Technologies, Inc SDM429"
AMD Opteron 2220 SE,25.0,909,36.35,519,20.75,119.0,7.64,2,2009,F (1207),Server,454.5,7.638655462184874,1.141914191419142,AMD,AMD Opteron 2220 SE
Intel Core2 Duo P9300 @ 2.26GHz,77.475,909,,855,,35.0,,2,2009,unknown,Laptop,454.5,25.97142857142857,1.881188118811881,Intel,Intel Core 2 Duo P9300
Rockchip RK3566 RK817 TABLET LP4X Board,169.99,909,,488,,65.0,,4,2021,unknown,Mobile/Embedded,227.25,13.984615384615385,2.1474147414741473,Other,Rockchip RK3566 RK817 TABLET LP4X Board
Intel Atom x5-Z8350 @ 1.44GHz,21.0,909,43.29,482,22.97,4.0,227.26,4,2016,UTFCBGA592,Laptop,227.25,227.25,2.121012101210121,Intel,Intel Atom x5-Z8350
MediaTek MT8166B,169.99,907,,521,,65.0,,4,2021,unknown,Mobile/Embedded,226.75,13.953846153846154,2.2976846747519293,Other,MediaTek MT8166B
Intel Core2 Duo T8300 @ 2.40GHz,108.95,906,8.32,996,9.14,35.0,25.9,2,2008,BGA479,Laptop,453.0,25.885714285714286,2.198675496688742,Intel,Intel Core 2 Duo T8300
Intel Pentium E5300 @ 2.60GHz,59.49,906,15.22,1032,17.34,65.0,13.93,2,2009,LGA775,Desktop,453.0,13.938461538461539,2.2781456953642385,Intel,Intel Pentium E5300
Intel Core i5-520UM @ 1.07GHz,77.475,902,,759,,18.0,50.14,2,2010,BGA1288,Laptop,451.0,50.111111111111114,1.6829268292682926,Intel,Intel Core i5-520UM
"Qualcomm Technologies, Inc MSM8940",395.0,902,,317,,95.0,,8,2021,unknown,Mobile/Embedded,112.75,9.494736842105263,2.811529933481153,Other,"Qualcomm Technologies, Inc MSM8940"
Intel Core2 Duo E6600 @ 2.40GHz,35.09,901,25.68,953,27.17,65.0,13.86,2,2008,PLGA775,Desktop,450.5,13.861538461538462,2.1154273029966704,Intel,Intel Core 2 Duo E6600
Intel Xeon 3.73GHz,77.475,901,,734,,35.0,,2,2009,unknown,Server,450.5,25.742857142857144,1.6293007769145393,Intel,Intel Xeon 3.73GHz
AMD A4-9120e,77.475,899,,783,,35.0,,2,2019,FT4,Laptop,449.5,25.685714285714287,1.7419354838709677,AMD,AMD A4-9120e
AMD Athlon II N370 Dual-Core,77.475,899,,913,,35.0,25.67,2,2012,S1g4,Unknown,449.5,25.685714285714287,2.0311457174638488,AMD,AMD Athlon II N370 Dual-Core
Intel Pentium G620T @ 2.20GHz,19.99,896,44.84,961,48.05,35.0,25.61,2,2011,LGA1155,Desktop,448.0,25.6,2.1450892857142856,Intel,Intel Pentium G620T
Intel Core i3-2375M @ 1.50GHz,77.475,894,,684,,17.0,52.57,2,2013,BGA1023,Laptop,447.0,52.588235294117645,1.5302013422818792,Intel,Intel Core i3-2375M
AMD A4-9120C,77.475,894,,953,,6.0,148.93,2,2019,FT4,Laptop,447.0,149.0,2.131991051454139,AMD,AMD A4-9120C
UGOOS UT8 Board,169.99,894,,543,,65.0,,4,2022,unknown,Mobile/Embedded,223.5,13.753846153846155,2.4295302013422817,Other,UGOOS UT8 Board
Intel Core2 Duo L9600 @ 2.13GHz,77.475,892,,914,,17.0,52.46,2,2009,BGA956,Laptop,446.0,52.470588235294116,2.0493273542600896,Intel,Intel Core 2 Duo L9600
"Qualcomm Technologies, Inc MSM8994",395.0,890,,509,,95.0,,8,2021,unknown,Mobile/Embedded,111.25,9.368421052631579,4.575280898876405,Other,"Qualcomm Technologies, Inc MSM8994"
Samsung Exynos 7870,395.0,890,,290,,95.0,,8,2021,unknown,Mobile/Embedded,111.25,9.368421052631579,2.606741573033708,Other,Samsung Exynos 7870
Intel Celeron 1017U @ 1.60GHz,77.475,888,,821,,17.0,52.24,2,2013,FCBGA1023,Laptop,444.0,52.23529411764706,1.8490990990990992,Intel,Intel Celeron 1017U
Intel Xeon 5133 @ 2.20GHz,77.475,887,,838,,40.0,22.18,2,2013,LGA771,Server,443.5,22.175,1.8895152198421645,Intel,Intel Xeon 5133
AMD Turion II P540 Dual-Core,49.95,884,17.7,843,16.88,35.0,25.26,2,2010,S1,Laptop,442.0,25.257142857142856,1.907239819004525,AMD,AMD Turion II P540 Dual-Core
AMD Phenom X2 Dual-Core GP-7730,77.475,884,,1047,,35.0,,2,2009,unknown,Unknown,442.0,25.257142857142856,2.3687782805429864,AMD,AMD Phenom X2 Dual-Core GP-7730
ARM FT-2000/4 4 Core 2200 MHz,169.99,881,,565,,65.0,,4,2022,unknown,Unknown,220.25,13.553846153846154,2.565266742338252,Other,ARM FT-2000/4 4 Core 2200 MHz
AMD Sempron X2 190,83.44,879,10.53,977,11.71,45.0,19.53,2,2012,AM2+/AM3,Unknown,439.5,19.533333333333335,2.222980659840728,AMD,AMD Sempron X2 190
Intel Atom x5-E3930 @ 1.30GHz,77.475,878,,617,,6.5,135.01,2,2017,BGA1296,Laptop,439.0,135.07692307692307,1.4054669703872438,Intel,Intel Atom x5-E3930
