cpuName,price,cpuMark,cpuValue,threadMark,threadValue,TDP,powerPerf,cores,testDate,socket,category,performance_per_core,performance_per_watt,thread_efficiency,brand,cpu_name_clean,singleScore,multiScore,baseClock,turboClock,boost_headroom,smt_efficiency,single_efficiency,scaling_efficiency,gaming_score,productivity_score,combined_score,r23_per_dollar,gaming_value,productivity_value
ARM Cortex-A17 4 Core 1800 MHz,169.99,515,,398,,65.0,,4,2021,unknown,Unknown,128.75,7.923076923076923,3.0912621359223302,Other,ARM Cortex-A17 4 Core 1800 MHz,,,,,,,,,398.0,515.0,515.0,,2.3413141949526444,3.029589975880934
Intel Core2 Duo T5500 @ 1.66GHz,77.475,513,,590,,34.0,15.08,2,2009,PGA478,Laptop,256.5,15.088235294117647,2.3001949317738792,Intel,Intel Core 2 Duo T5500,,,,,,,,,590.0,513.0,513.0,,7.615359793481769,6.6214908034849955
Intel Atom D2701 @ 2.13GHz,77.475,511,,384,,10.0,51.14,2,2013,BGA559,Laptop,255.5,51.1,1.5029354207436398,Intel,Intel Atom D2701,,,,,,,,,384.0,511.0,511.0,,4.956437560503389,6.595676024524041
Intel Core2 Duo SU9400 @ 1.40GHz,77.475,509,,588,,10.0,50.94,2,2009,BGA956,Laptop,254.5,50.9,2.3104125736738705,Intel,Intel Core 2 Duo SU9400,,,,,,,,,588.0,509.0,509.0,,7.589545014520814,6.569861245563085
Rockchip RK3288 (Flattened Device Tree),169.99,508,,403,,65.0,,4,2021,unknown,Mobile/Embedded,127.0,7.815384615384615,3.173228346456693,Other,Rockchip RK3288 (Flattened Device Tree),,,,,,,,,403.0,508.0,508.0,,2.3707276898641094,2.9884110830048827
AMD Sempron 145,35.99,505,14.04,989,27.47,45.0,11.23,1,2010,AM3,Desktop,505.0,11.222222222222221,1.9584158415841584,AMD,AMD Sempron 145,,,,,,,,,989.0,505.0,505.0,,27.479855515420947,14.031675465407057
Intel Atom Z3736F @ 1.33GHz,169.99,502,,419,,4.4,114.01,4,2014,UTFCBGA592,Laptop,125.5,114.09090909090908,3.3386454183266934,Intel,Intel Atom Z3736F,,,,,,,,,419.0,502.0,502.0,,2.4648508735807986,2.953114889111124
AMD Sempron 130,30.0,501,16.69,1064,35.47,45.0,11.13,1,2012,AM2+/AM3,Unknown,501.0,11.133333333333333,2.12375249500998,AMD,AMD Sempron 130,,,,,,,,,1064.0,501.0,501.0,,35.46666666666667,16.7
AMD E2-2000 APU,77.475,501,,555,,18.0,27.81,2,2013,"BGA413,FT1",Laptop,250.5,27.833333333333332,2.215568862275449,AMD,AMD E2-2000 APU,,,,,,,,,555.0,501.0,501.0,,7.163601161665054,6.466602129719265
Intel Core2 Duo U7300 @ 1.30GHz,77.475,501,,533,,10.0,50.11,2,2009,BGA956,Laptop,250.5,50.1,2.1277445109780437,Intel,Intel Core 2 Duo U7300,,,,,,,,,533.0,501.0,501.0,,6.879638593094547,6.466602129719265
Intel Pentium T2370 @ 1.73GHz,35.0,500,14.27,546,15.6,35.0,14.27,2,2008,PPGA478,Laptop,250.0,14.285714285714286,2.184,Intel,Intel Pentium T2370,,,,,,,,,546.0,500.0,500.0,,15.6,14.285714285714286
AMD Sempron 150,14.95,498,33.32,1079,72.16,45.0,11.07,1,2011,AM3,Desktop,498.0,11.066666666666666,2.1666666666666665,AMD,AMD Sempron 150,,,,,,,,,1079.0,498.0,498.0,,72.17391304347827,33.31103678929766
Intel Core Duo T2700 @ 2.33GHz,77.475,498,,652,,31.0,16.07,2,2009,BGA479,Laptop,249.0,16.06451612903226,2.6184738955823295,Intel,Intel Core Duo T2700,,,,,,,,,652.0,498.0,498.0,,8.415617941271378,6.427879961277832
Intel Pentium D 940 @ 3.20GHz,77.475,498,,574,,130.0,3.83,2,2008,PLGA775,Desktop,249.0,3.830769230769231,2.3052208835341363,Intel,Intel Pentium D 940,,,,,,,,,574.0,498.0,498.0,,7.4088415617941275,6.427879961277832
AMD Turion X2 Dual Core Mobile RM-70,132.56,497,3.75,504,3.8,31.0,16.02,2,2009,S1,Laptop,248.5,16.032258064516128,2.028169014084507,AMD,AMD Turion X2 Dual Core Mobile RM-70,,,,,,,,,504.0,497.0,497.0,,3.8020519010259504,3.7492456246228123
MediaTek MT6735,169.99,497,,299,,65.0,,4,2021,unknown,Mobile/Embedded,124.25,7.6461538461538465,2.4064386317907447,Other,MediaTek MT6735,,,,,,,,,299.0,497.0,497.0,,1.7589269957056297,2.9237013941996586
Intel Core2 Duo T5270 @ 1.40GHz,77.475,496,,586,,35.0,14.17,2,2008,PGA478,Laptop,248.0,14.17142857142857,2.3629032258064515,Intel,Intel Core 2 Duo T5270,,,,,,,,,586.0,496.0,496.0,,7.563730235559858,6.402065182316877
MT8735,169.99,495,,299,,65.0,,4,2021,unknown,Mobile/Embedded,123.75,7.615384615384615,2.416161616161616,Other,MT8735,,,,,,,,,299.0,495.0,495.0,,1.7589269957056297,2.9119359962350724
Intel Celeron G460 @ 1.80GHz,55.0,494,8.99,720,13.09,35.0,14.13,1,2012,LGA1155,Desktop,494.0,14.114285714285714,1.45748987854251,Intel,Intel Celeron G460,,,,,,,,,720.0,494.0,494.0,,13.090909090909092,8.981818181818182
Intel Pentium D 830 @ 3.00GHz,77.475,494,,550,,95.0,5.2,2,2008,PLGA775,Desktop,247.0,5.2,2.2267206477732793,Intel,Intel Pentium D 830,,,,,,,,,550.0,494.0,494.0,,7.099064214262666,6.376250403355922
Intel Atom D2700 @ 2.13GHz,77.475,492,,387,,10.0,49.22,2,2011,BGA559,Desktop,246.0,49.2,1.5731707317073171,Intel,Intel Atom D2700,,,,,,,,,387.0,492.0,492.0,,4.995159728944821,6.350435624394967
Intel Celeron E1200 @ 1.60GHz,99.95,492,4.93,628,6.28,65.0,7.58,2,2008,LGA775,Desktop,246.0,7.569230769230769,2.5528455284552845,Intel,Intel Celeron E1200,,,,,,,,,628.0,492.0,492.0,,6.283141570785393,4.9224612306153075
Intel Core2 Duo L7300 @ 1.40GHz,77.475,489,,529,,17.0,28.74,2,2009,BGA479,Laptop,244.5,28.764705882352942,2.16359918200409,Intel,Intel Core 2 Duo L7300,,,,,,,,,529.0,489.0,489.0,,6.828009035172637,6.311713455953534
"rockchip,rk3368",395.0,489,,230,,95.0,,8,2021,unknown,Mobile/Embedded,61.125,5.147368421052631,3.7627811860940694,Other,"rockchip,rk3368",,,,,,,,,230.0,489.0,489.0,,0.5822784810126582,1.2379746835443037
Intel Atom Z3770D @ 1.49GHz,169.99,488,,361,,4.4,110.84,4,2014,BGA1380,Laptop,122.0,110.9090909090909,2.959016393442623,Intel,Intel Atom Z3770D,,,,,,,,,361.0,488.0,488.0,,2.1236543326078006,2.870757103359021
Intel Celeron N3010 @ 1.04GHz,77.475,486,,560,,4.0,121.5,2,2016,FCBGA1170,Laptop,243.0,121.5,2.3045267489711936,Intel,Intel Celeron N3010,,,,,,,,,560.0,486.0,486.0,,7.228138109067442,6.272991287512101
Intel Celeron N2815 @ 1.86GHz,77.475,486,,564,,7.5,64.84,2,2014,FCBGA1170,Laptop,243.0,64.8,2.3209876543209877,Intel,Intel Celeron N2815,,,,,,,,,564.0,486.0,486.0,,7.279767666989352,6.272991287512101
Intel Core2 Duo U9300 @ 1.20GHz,77.475,485,,542,,10.0,48.53,2,2009,BGA956,Laptop,242.5,48.5,2.2350515463917526,Intel,Intel Core 2 Duo U9300,,,,,,,,,542.0,485.0,485.0,,6.995805098418845,6.260083898031623
AMD Athlon 64 3100+,37.49,484,,600,,89.0,5.44,1,2015,754,Desktop,484.0,5.438202247191011,1.2396694214876034,AMD,AMD Athlon 64 3100+,,,,,,,,,600.0,484.0,484.0,,16.004267804747933,12.910109362496666
Intel Core i3-330UM @ 1.20GHz,77.475,484,,339,,18.0,26.87,2,2010,BGA1288,Laptop,242.0,26.88888888888889,1.4008264462809918,Intel,Intel Core i3-330UM,,,,,,,,,339.0,484.0,484.0,,4.3756050338818975,6.247176508551146
Intel Core2 Duo T5250 @ 1.50GHz,89.95,483,5.37,542,6.03,35.0,13.81,2,2008,PGA478,Laptop,241.5,13.8,2.2443064182194616,Intel,Intel Core 2 Duo T5250,,,,,,,,,542.0,483.0,483.0,,6.025569760978321,5.36964980544747
Intel Celeron G465 @ 1.90GHz,40.0,480,12.0,739,18.49,35.0,13.71,1,2012,LGA1155,Desktop,480.0,13.714285714285714,1.5395833333333333,Intel,Intel Celeron G465,,,,,,,,,739.0,480.0,480.0,,18.475,12.0
Intel Celeron N2806 @ 1.60GHz,77.475,479,,524,,4.5,106.48,2,2014,FCBGA1170,Laptop,239.5,106.44444444444444,2.1878914405010437,Intel,Intel Celeron N2806,,,,,,,,,524.0,479.0,479.0,,6.763472087770249,6.182639561148758
Intel Xeon 3.20GHz,37.49,478,,696,,103.0,4.64,1,2009,PPGA604,Server,478.0,4.640776699029126,1.4560669456066946,Intel,Intel Xeon 3.20GHz,,,,,,,,,696.0,478.0,478.0,,18.5649506535076,12.750066684449186
AMD Turion 64 X2 Mobile TL-58,77.475,478,,552,,31.0,15.42,2,2009,S1,Laptop,239.0,15.419354838709678,2.309623430962343,AMD,AMD Turion 64 X2 Mobile TL-58,,,,,,,,,552.0,478.0,478.0,,7.124878993223621,6.16973217166828
AMD Athlon II Neo N36L Dual-Core,77.475,478,,521,,12.0,39.81,2,2010,unknown,Laptop,239.0,39.833333333333336,2.1799163179916317,AMD,AMD Athlon II Neo N36L Dual-Core,,,,,,,,,521.0,478.0,478.0,,6.724749919328816,6.16973217166828
AMD E-350D APU,77.475,478,,521,,18.0,26.58,2,2013,unknown,Unknown,239.0,26.555555555555557,2.1799163179916317,AMD,AMD E-350D APU,,,,,,,,,521.0,478.0,478.0,,6.724749919328816,6.16973217166828
MT8167A,169.99,478,,285,,65.0,,4,2021,unknown,Mobile/Embedded,119.5,7.3538461538461535,2.3849372384937237,Other,MT8167A,,,,,,,,,285.0,478.0,478.0,,1.6765692099535265,2.81193011353609
Intel Pentium SU4100 @ 1.30GHz,77.475,476,,515,,10.0,47.63,2,2009,BGA956,Laptop,238.0,47.6,2.1638655462184873,Intel,Intel Pentium SU4100,,,,,,,,,515.0,476.0,476.0,,6.64730558244595,6.143917392707325
AMD Athlon Neo X2 Dual Core L325,77.475,476,,527,,18.0,26.45,2,2010,unknown,Unknown,238.0,26.444444444444443,2.2142857142857144,AMD,AMD Athlon Neo X2 Dual Core L325,,,,,,,,,527.0,476.0,476.0,,6.802194256211681,6.143917392707325
Intel T1400 @ 1.73GHz,15.0,475,31.7,671,44.73,35.0,,2,2009,unknown,Unknown,237.5,13.571428571428571,2.825263157894737,Intel,Intel T1400,,,,,,,,,671.0,475.0,475.0,,44.733333333333334,31.666666666666668
AMD E1-2200 APU,77.475,474,,368,,9.0,52.63,2,2014,FT3,Laptop,237.0,52.666666666666664,1.5527426160337552,AMD,AMD E1-2200 APU,,,,,,,,,368.0,474.0,474.0,,4.749919328815747,6.1181026137463705
Intel Celeron U3400 @ 1.07GHz,77.475,473,,441,,18.0,26.28,2,2010,BGA1288,Laptop,236.5,26.27777777777778,1.864693446088795,Intel,Intel Celeron U3400,,,,,,,,,441.0,473.0,473.0,,5.69215876089061,6.105195224265892
AMD Sempron 140,11.95,471,39.42,1044,87.38,45.0,10.47,1,2009,AM3,Desktop,471.0,10.466666666666667,2.21656050955414,AMD,AMD Sempron 140,,,,,,,,,1044.0,471.0,471.0,,87.36401673640168,39.41422594142259
AMD TurionX2 Dual Core Mobile RM-72,77.475,471,,392,,35.0,13.46,2,2009,S1,Laptop,235.5,13.457142857142857,1.664543524416136,AMD,AMD TurionX2 Dual Core Mobile RM-72,,,,,,,,,392.0,471.0,471.0,,5.059696676347209,6.079380445304937
Intel Celeron 847 @ 1.10GHz,315.0,470,1.49,483,1.53,17.0,27.62,2,2011,BGA1023,Laptop,235.0,27.647058823529413,2.0553191489361704,Intel,Intel Celeron 847,,,,,,,,,483.0,470.0,470.0,,1.5333333333333334,1.492063492063492
AMD G-T56N,77.475,470,,520,,18.0,26.1,2,2011,FT1,Laptop,235.0,26.11111111111111,2.2127659574468086,AMD,AMD G-T56N,,,,,,,,,520.0,470.0,470.0,,6.711842529848338,6.06647305582446
Intel Celeron N2820 @ 2.13GHz,225.0,469,2.09,583,2.59,7.5,62.58,2,2014,FCBGA1170,Laptop,234.5,62.53333333333333,2.486140724946695,Intel,Intel Celeron N2820,,,,,,,,,583.0,469.0,469.0,,2.591111111111111,2.0844444444444443
Intel Pentium Extreme Edition 955 @ 3.46GHz,31.23,469,15.02,515,16.49,130.0,3.61,2,2009,PLGA775,Desktop,234.5,3.6076923076923078,2.1961620469083156,Intel,Intel Pentium Extreme Edition 955,,,,,,,,,515.0,469.0,469.0,,16.4905539545309,15.017611271213577
Intel Core2 Duo L7100 @ 1.20GHz,77.475,467,,484,,35.0,,2,2008,BGA956,Laptop,233.5,13.342857142857143,2.0728051391862956,Intel,Intel Core 2 Duo L7100,,,,,,,,,484.0,467.0,467.0,,6.247176508551146,6.027750887383028
AMD Athlon 64 FX-59,37.49,465,,575,,35.0,,1,2013,939,Desktop,465.0,13.285714285714286,1.2365591397849462,AMD,AMD Athlon 64 FX-59,,,,,,,,,575.0,465.0,465.0,,15.337423312883434,12.403307548679647
AMD Athlon 64 X2 QL-60,77.475,465,,557,,35.0,13.29,2,2009,S1,Laptop,232.5,13.285714285714286,2.3956989247311826,AMD,AMD Athlon 64 X2 QL-60,,,,,,,,,557.0,465.0,465.0,,7.1894159406260085,6.001936108422072
Intel Atom E3827 @ 1.74GHz,77.475,460,,455,,8.0,57.51,2,2016,FCBGA1170,Laptop,230.0,57.5,1.9782608695652173,Intel,Intel Atom E3827,,,,,,,,,455.0,460.0,460.0,,5.872862213617297,5.937399161019684
ARM Cortex-A53 4 Core 1392 MHz,169.99,459,,191,,65.0,,4,2021,unknown,Unknown,114.75,7.061538461538461,1.6644880174291938,Other,ARM Cortex-A53 4 Core 1392 MHz,,,,,,,,,191.0,459.0,459.0,,1.1235955056179774,2.7001588328725217
AMD Opteron 154,37.49,457,,534,,104.0,4.39,1,2011,939,Server,457.0,4.394230769230769,1.1684901531728664,AMD,AMD Opteron 154,,,,,,,,,534.0,457.0,457.0,,14.24379834622566,12.189917311283008
Unisoc SC9832e,169.99,457,,280,,65.0,,4,2021,unknown,Mobile/Embedded,114.25,7.030769230769231,2.450765864332604,Other,Unisoc SC9832e,,,,,,,,,280.0,457.0,457.0,,1.6471557150420613,2.6883934349079355
AMD Athlon Neo X2 Dual Core 6850e,77.475,456,,566,,22.0,20.72,2,2009,unknown,Unknown,228.0,20.727272727272727,2.482456140350877,AMD,AMD Athlon Neo X2 Dual Core 6850e,,,,,,,,,566.0,456.0,456.0,,7.305582445950307,5.885769603097774
"Qualcomm Technologies, Inc MSM8917",169.99,456,,286,,65.0,,4,2021,unknown,Mobile/Embedded,114.0,7.015384615384615,2.508771929824561,Other,"Qualcomm Technologies, Inc MSM8917",,,,,,,,,286.0,456.0,456.0,,1.6824519089358196,2.6825107359256424
"Qualcomm Technologies, Inc QM215",169.99,455,,291,,65.0,,4,2021,unknown,Mobile/Embedded,113.75,7.0,2.558241758241758,Apple,"Qualcomm Technologies, Inc QM215",,,,,,,,,291.0,455.0,455.0,,1.7118654038472851,2.6766280369433493
AMD Turion 64 X2 Mobile TL-56,65.4,453,6.93,579,8.85,31.0,14.62,2,2009,S1,Laptop,226.5,14.612903225806452,2.556291390728477,AMD,AMD Turion 64 X2 Mobile TL-56,,,,,,,,,579.0,453.0,453.0,,8.853211009174311,6.9266055045871555
QCT APQ8064 DEB,169.99,453,,278,,65.0,,4,2021,unknown,Mobile/Embedded,113.25,6.969230769230769,2.4547461368653423,Other,QCT APQ8064 DEB,,,,,,,,,278.0,453.0,453.0,,1.635390317077475,2.6648626389787635
AMD Opteron 254,37.49,451,,578,,68.0,6.63,1,2012,940,Server,451.0,6.632352941176471,1.2815964523281596,AMD,AMD Opteron 254,,,,,,,,,578.0,451.0,451.0,,15.417444651907175,12.02987463323553
Intel Core Duo T2600 @ 2.16GHz,77.475,450,,667,,31.0,14.53,2,2009,BGA479,Laptop,225.0,14.516129032258064,2.9644444444444447,Intel,Intel Core Duo T2600,,,,,,,,,667.0,450.0,450.0,,8.609228783478542,5.808325266214909
Intel Celeron N2807 @ 1.58GHz,77.475,450,,540,,4.3,104.63,2,2014,FCBGA1170,Laptop,225.0,104.65116279069768,2.4,Intel,Intel Celeron N2807,,,,,,,,,540.0,450.0,450.0,,6.9699903194578905,5.808325266214909
MT8167D,169.99,450,,320,,65.0,,4,2021,unknown,Mobile/Embedded,112.5,6.923076923076923,2.8444444444444446,Other,MT8167D,,,,,,,,,320.0,450.0,450.0,,1.8824636743337841,2.647214542031884
QCT APQ8064 FLO,169.99,449,,282,,65.0,,4,2021,unknown,Mobile/Embedded,112.25,6.907692307692308,2.5122494432071267,Other,QCT APQ8064 FLO,,,,,,,,,282.0,449.0,449.0,,1.6589211130066475,2.641331843049591
ARM Cortex-A53 4 Core 1512 MHz,169.99,448,,229,,65.0,,4,2021,unknown,Unknown,112.0,6.892307692307693,2.044642857142857,Other,ARM Cortex-A53 4 Core 1512 MHz,,,,,,,,,229.0,448.0,448.0,,1.3471380669451143,2.635449144067298
Intel Celeron SU2300 @ 1.20GHz,77.475,445,,500,,10.0,44.5,2,2009,BGA956,Laptop,222.5,44.5,2.247191011235955,Intel,Intel Celeron SU2300,,,,,,,,,500.0,445.0,445.0,,6.453694740238787,5.743788318812521
Intel Celeron 450 @ 2.20GHz,38.99,445,11.41,613,15.73,35.0,12.71,1,2009,LGA775,Desktop,445.0,12.714285714285714,1.3775280898876405,Intel,Intel Celeron 450,,,,,,,,,613.0,445.0,445.0,,15.721979994870479,11.413182867401897
Intel Celeron 925 @ 2.30GHz,37.49,444,,846,,35.0,12.67,1,2010,unknown,Laptop,444.0,12.685714285714285,1.9054054054054055,Intel,Intel Celeron 925,,,,,,,,,846.0,444.0,444.0,,22.566017604694583,11.84315817551347
SAMSUNG JF,169.99,443,,293,,65.0,,4,2021,unknown,Mobile/Embedded,110.75,6.815384615384615,2.6455981941309257,Other,SAMSUNG JF,,,,,,,,,293.0,443.0,443.0,,1.7236308018118711,2.6060356491558325
AMD E2-1800 APU,77.475,442,,528,,18.0,24.53,2,2012,FT1,Desktop,221.0,24.555555555555557,2.3891402714932126,AMD,AMD E2-1800 APU,,,,,,,,,528.0,442.0,442.0,,6.81510164569216,5.7050661503710876
AMD G-T56E,77.475,442,,522,,18.0,24.58,2,2013,FT1,Laptop,221.0,24.555555555555557,2.3619909502262444,AMD,AMD G-T56E,,,,,,,,,522.0,442.0,442.0,,6.737657308809294,5.7050661503710876
Intel Core2 Duo T5200 @ 1.60GHz,77.475,438,,575,,34.0,12.88,2,2009,Socket M,Laptop,219.0,12.882352941176471,2.625570776255708,Intel,Intel Core 2 Duo T5200,,,,,,,,,575.0,438.0,438.0,,7.421748951274605,5.653436592449178
AMD Turion 64 X2 Mobile TL-50,18.99,436,22.97,525,27.65,31.0,14.07,2,2009,S1,Laptop,218.0,14.064516129032258,2.408256880733945,AMD,AMD Turion 64 X2 Mobile TL-50,,,,,,,,,525.0,436.0,436.0,,27.64612954186414,22.9594523433386
"Qualcomm Technologies, Inc MSM8920",169.99,436,,272,,65.0,,4,2021,unknown,Mobile/Embedded,109.0,6.707692307692308,2.4954128440366974,Other,"Qualcomm Technologies, Inc MSM8920",,,,,,,,,272.0,436.0,436.0,,1.6000941231837167,2.564856756279781
MT8161P,169.99,434,,259,,65.0,,4,2022,unknown,Mobile/Embedded,108.5,6.676923076923077,2.3870967741935485,Other,MT8161P,,,,,,,,,259.0,434.0,434.0,,1.5236190364139066,2.553091358315195
Intel Atom D2560 @ 2.00GHz,77.475,433,,353,,10.0,43.31,2,2013,unknown,Desktop,216.5,43.3,1.630484988452656,Intel,Intel Atom D2560,,,,,,,,,353.0,433.0,433.0,,4.556308486608584,5.58889964504679
AMD A4-1250 APU,77.475,432,,338,,8.0,54,2,2013,FT3,Laptop,216.0,54.0,1.5648148148148149,AMD,AMD A4-1250 APU,,,,,,,,,338.0,432.0,432.0,,4.36269764440142,5.575992255566312
MediaTek MT6737,169.99,432,,258,,65.0,,4,2021,unknown,Mobile/Embedded,108.0,6.6461538461538465,2.388888888888889,Other,MediaTek MT6737,,,,,,,,,258.0,432.0,432.0,,1.5177363374316135,2.541325960350609
AMD Turion Neo X2 Dual Core L625,77.475,431,,530,,18.0,23.93,2,2009,ASB1,Laptop,215.5,23.944444444444443,2.4593967517401394,AMD,AMD Turion Neo X2 Dual Core L625,,,,,,,,,530.0,431.0,431.0,,6.8409164246531144,5.563084866085835
AMD Athlon LE-1640,89.95,430,4.78,489,5.44,45.0,9.55,1,2009,AM2,Desktop,430.0,9.555555555555555,1.1372093023255814,AMD,AMD Athlon LE-1640,,,,,,,,,489.0,430.0,430.0,,5.436353529738744,4.780433574207893
Intel Atom N2800 @ 1.86GHz,77.475,429,,319,,6.5,66.06,2,2011,BGA559,Laptop,214.5,66.0,1.4871794871794872,Intel,Intel Atom N2800,,,,,,,,,319.0,429.0,429.0,,4.117457244272346,5.537270087124879
AMD Opteron 152,37.49,428,,487,,104.0,4.12,1,2009,939,Server,428.0,4.115384615384615,1.1378504672897196,AMD,AMD Opteron 152,,,,,,,,,487.0,428.0,428.0,,12.990130701520405,11.416377700720192
Sony Mobile fusion3,169.99,428,,234,,65.0,,4,2021,unknown,Unknown,107.0,6.584615384615384,2.1869158878504673,Other,Sony Mobile fusion3,,,,,,,,,234.0,428.0,428.0,,1.3765515618565798,2.5177951644214365
Intel Celeron G440 @ 1.60GHz,100.0,426,4.26,739,7.39,35.0,12.17,1,2012,LGA1155,Desktop,426.0,12.17142857142857,1.7347417840375587,Intel,Intel Celeron G440,,,,,,,,,739.0,426.0,426.0,,7.39,4.26
Intel Xeon 3.00GHz,37.49,425,,607,,103.0,4.12,1,2009,PPGA604,Server,425.0,4.12621359223301,1.428235294117647,Intel,Intel Xeon 3.00GHz,,,,,,,,,607.0,425.0,425.0,,16.190984262469993,11.336356361696453
ARM Cortex-A53 4 Core 1296 MHz,169.99,425,,184,,65.0,,4,2021,unknown,Unknown,106.25,6.538461538461538,1.7317647058823529,Other,ARM Cortex-A53 4 Core 1296 MHz,,,,,,,,,184.0,425.0,425.0,,1.082416612741926,2.500147067474557
Qualcomm MSM8916,169.99,424,,314,,65.0,,4,2022,unknown,Mobile/Embedded,106.0,6.523076923076923,2.9622641509433962,Other,Qualcomm MSM8916,,,,,,,,,314.0,424.0,424.0,,1.8471674804400258,2.494264368492264
Intel Pentium D 915 @ 2.80GHz,77.475,423,,508,,95.0,4.46,2,2008,PLGA775,Desktop,211.5,4.4526315789473685,2.4018912529550827,Intel,Intel Pentium D 915,,,,,,,,,508.0,423.0,423.0,,6.5569538560826075,5.459825750242014
AMD E-450 APU,77.475,422,,498,,18.0,23.42,2,2011,FT1,Laptop,211.0,23.444444444444443,2.360189573459716,AMD,AMD E-450 APU,,,,,,,,,498.0,422.0,422.0,,6.427879961277832,5.446918360761536
AMD Athlon LE-1620,18.0,421,23.4,475,26.38,45.0,9.36,1,2009,AM2,Desktop,421.0,9.355555555555556,1.1282660332541568,AMD,AMD Athlon LE-1620,,,,,,,,,475.0,421.0,421.0,,26.38888888888889,23.38888888888889
Intel Celeron N2810 @ 2.00GHz,139.99,420,3.0,512,3.66,7.5,55.98,2,2013,FCBGA1170,Laptop,210.0,56.0,2.4380952380952383,Intel,Intel Celeron N2810,,,,,,,,,512.0,420.0,420.0,,3.6574041002928777,3.000214301021501
AMD Athlon LE-1660,37.49,416,,428,,45.0,9.25,1,2009,AM2,Desktop,416.0,9.244444444444444,1.0288461538461537,AMD,AMD Athlon LE-1660,,,,,,,,,428.0,416.0,416.0,,11.416377700720192,11.096292344625233
AMD G-T48E,77.475,416,,454,,18.0,23.09,2,2013,FT1,Laptop,208.0,23.11111111111111,2.1826923076923075,AMD,AMD G-T48E,,,,,,,,,454.0,416.0,416.0,,5.8599548241368185,5.369474023878671
Samsung GrandPrimePlus LTE LTN OPEN rev04 board ba,169.99,415,,179,,65.0,,4,2021,unknown,Mobile/Embedded,103.75,6.384615384615385,1.725301204819277,Other,Samsung GrandPrimePlus LTE LTN OPEN rev04 board ba,,,,,,,,,179.0,415.0,415.0,,1.0530031178304606,2.4413200776516266
AMD E-350,77.475,414,,486,,18.0,23,2,2011,FT1,"Desktop, Laptop",207.0,23.0,2.347826086956522,AMD,AMD E-350,,,,,,,,,486.0,414.0,414.0,,6.272991287512101,5.343659244917716
AMD Athlon LE-1600,21.0,412,19.63,430,20.49,45.0,9.16,1,2009,AM2,Desktop,412.0,9.155555555555555,1.0436893203883495,AMD,AMD Athlon LE-1600,,,,,,,,,430.0,412.0,412.0,,20.476190476190474,19.61904761904762
AMD Athlon 1640B,50.0,412,8.23,462,9.25,45.0,9.14,1,2009,AM2,Desktop,412.0,9.155555555555555,1.1213592233009708,AMD,AMD Athlon 1640B,,,,,,,,,462.0,412.0,412.0,,9.24,8.24
Intel Celeron 900 @ 2.20GHz,18.99,409,21.52,851,44.8,34.8,11.74,1,2009,PGA478,Laptop,409.0,11.752873563218392,2.0806845965770173,Intel,Intel Celeron 900,,,,,,,,,851.0,409.0,409.0,,44.813059505002634,21.537651395471304
MediaTek MT6739WW,169.99,409,,277,,65.0,,4,2021,unknown,Mobile/Embedded,102.25,6.292307692307692,2.709046454767726,Other,MediaTek MT6739WW,,,,,,,,,277.0,409.0,409.0,,1.629507618095182,2.406023883757868
Intel Core Duo T2500 @ 2.00GHz,119.99,408,3.4,613,5.11,31.0,13.15,2,2009,BGA479,Laptop,204.0,13.161290322580646,3.0049019607843137,Intel,Intel Core Duo T2500,,,,,,,,,613.0,408.0,408.0,,5.108759063255271,3.4002833569464124
Intel Atom D2550 @ 1.86GHz,77.475,408,,311,,10.0,40.78,2,2012,BGA559,Desktop,204.0,40.8,1.5245098039215685,Intel,Intel Atom D2550,,,,,,,,,311.0,408.0,408.0,,4.014198128428526,5.266214908034851
AMD E1-2100 APU,77.475,407,,328,,9.0,45.21,2,2013,FT3,Laptop,203.5,45.22222222222222,1.6117936117936118,AMD,AMD E1-2100 APU,,,,,,,,,328.0,407.0,407.0,,4.233623749596644,5.253307518554373
Intel Core2 Duo U7500 @ 1.06GHz,77.475,405,,425,,10.0,40.52,2,2009,BGA479,Laptop,202.5,40.5,2.0987654320987654,Intel,Intel Core 2 Duo U7500,,,,,,,,,425.0,405.0,405.0,,5.4856405292029695,5.227492739593417
MT8735P,169.99,405,,191,,65.0,,4,2021,unknown,Mobile/Embedded,101.25,6.230769230769231,1.8864197530864197,Other,MT8735P,,,,,,,,,191.0,405.0,405.0,,1.1235955056179774,2.3824930878286956
AMD Athlon 64 FX-55,65.0,404,6.22,505,7.77,104.0,3.89,1,2009,939,Desktop,404.0,3.8846153846153846,1.25,AMD,AMD Athlon 64 FX-55,,,,,,,,,505.0,404.0,404.0,,7.769230769230769,6.2153846153846155
Intel Core Duo L2500 @ 1.83GHz,77.475,404,,578,,15.0,26.91,2,2009,BGA479,Laptop,202.0,26.933333333333334,2.8613861386138613,Intel,Intel Core Duo L2500,,,,,,,,,578.0,404.0,404.0,,7.460471119716038,5.21458535011294
Intel Atom D510 @ 1.66GHz,97.16,404,4.16,292,3.01,13.0,31.11,2,2010,BGA559,Desktop,202.0,31.076923076923077,1.4455445544554455,Intel,Intel Atom D510,,,,,,,,,292.0,404.0,404.0,,3.0053519967064637,4.158089748867847
